Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
21-Nov-2019 16:19:12,55,-104,-9,1,14,-90,0,0
21-Nov-2019 16:19:13,55,-107,-12,11,14,-90,2,4
21-Nov-2019 16:19:14,55,-107,-12,11,15,-86,0,0
21-Nov-2019 16:19:15,55,-102,-7,0,6,-90,2,4
21-Nov-2019 16:19:16,55,-102,-7,0,6,-90,2,1
21-Nov-2019 16:19:18,55,-100,-13,-13,8.5,-80,2,4
21-Nov-2019 16:19:19,55,-100,-13,-13,11,-77,0,15
21-Nov-2019 16:19:20,55,-100,-12,4,6,-83,3788,91
21-Nov-2019 16:19:21,55,-100,-12,4,6,-87,1430,24
21-Nov-2019 16:19:22,55,-108,-16,-6,10,-91,521,9
21-Nov-2019 16:19:23,55,-108,-16,-6,14,-84,5370,90
21-Nov-2019 16:19:25,55,-97,-7,1,9,-82,2929,53
21-Nov-2019 16:19:26,55,-103,-17,-7,6,-86,379,7
21-Nov-2019 16:19:27,55,-103,-17,-7,6,-86,0,0
21-Nov-2019 16:19:28,55,-105,-12,-9,9,-88,111,36
21-Nov-2019 16:19:29,55,-105,-12,-9,9,-88,932,70
21-Nov-2019 16:19:30,55,-106,-13,-7,10,-83,189,4
21-Nov-2019 16:19:31,55,-106,-13,-7,9,-87,534,28
21-Nov-2019 16:19:32,51,-106,-13,-7,9,-87,534,28
21-Nov-2019 16:19:33,51,-104,-13,-5,9,-87,33,0
21-Nov-2019 16:19:34,51,-104,-13,-5,2,-76,11,0
21-Nov-2019 16:19:35,51,-88,-16,22,2,-76,2,4
21-Nov-2019 16:19:37,51,-94,-8,15,14,-74,1709,16
21-Nov-2019 16:19:38,51,-94,-8,15,14,-79,0,0
21-Nov-2019 16:19:39,51,-95,-7,14,14,-79,2,4
21-Nov-2019 16:19:40,46.5,-95,-7,14,14,-81,0,0
21-Nov-2019 16:19:42,42,-98,-13,-7,14,-81,0,0
21-Nov-2019 16:19:43,42,-102,-7,18,14,-81,0,0
21-Nov-2019 16:19:44,42,-102,-7,18,14,-79,0,0
21-Nov-2019 16:19:45,42,-96,-8,14,14,-79,0,0
21-Nov-2019 16:19:47,42,-96,-8,14,15,-76,0,0
21-Nov-2019 16:19:48,42,-100,-8,12,13,-81,0,0
21-Nov-2019 16:19:49,42,-100,-8,12,13,-81,0,0
21-Nov-2019 16:19:50,42,-99,-16,3,13,-81,0,0
21-Nov-2019 16:19:51,37.5,-99,-16,3,14,-78,0,0
21-Nov-2019 16:19:52,33,-98,-10,14,13,-77,0,0
21-Nov-2019 16:19:53,33,-98,-10,14,12,-71,0,0
21-Nov-2019 16:19:54,33,-92,-8,-3,12,-71,0,0
21-Nov-2019 16:19:55,33,-92,-8,-3,15,-78,2,4
21-Nov-2019 16:19:56,33,-96,-14,14,15,-78,0,0
21-Nov-2019 16:19:57,33,-96,-14,14,13,-74,2,4
21-Nov-2019 16:19:58,33,-96,-8,9,14,-79,0,0
21-Nov-2019 16:19:59,33,-96,-8,9,10,-77,2,4
21-Nov-2019 16:20:00,33,-102,-10,-2,15,-80,0,0
21-Nov-2019 16:20:02,33,-102,-10,-2,10,-77,0,0
21-Nov-2019 16:20:03,34,-93,-10,14,14,-74,0,0
21-Nov-2019 16:20:04,35,-93,-10,14,14,-71,0,0
21-Nov-2019 16:20:05,35,-81,-14,19,15,-62,0,0
21-Nov-2019 16:20:10,35,-82,-9,6,14,-65,0,0
21-Nov-2019 16:20:11,35,-93,-9,1,14,-65,0,0
21-Nov-2019 16:20:13,46,-89,-9,5,14,-70,0,0
21-Nov-2019 16:20:15,46,-89,-9,5,12,-66,0,0
21-Nov-2019 16:20:16,46,-90,-8,16,11,-73,0,0
21-Nov-2019 16:20:17,46,-90,-8,16,12,-71,2,4
21-Nov-2019 16:20:18,46,-92,-9,13,13,-64,0,0
21-Nov-2019 16:20:19,46,-92,-9,13,15,-67,2,4
21-Nov-2019 16:20:20,42,-89,-9,15,15,-67,0,0
21-Nov-2019 16:20:21,38,-89,-9,15,15,-65,6842,74
21-Nov-2019 16:20:22,38,-82,-10,10,15,-65,12677,81
21-Nov-2019 16:20:23,38,-82,-10,10,15,-65,0,0
21-Nov-2019 16:20:24,38,-75,-7,9,15,-65,0,0
21-Nov-2019 16:20:25,38,-75,-7,9,14,-62,0,0
21-Nov-2019 16:20:26,38,-78,-8,19,14,-60,0,0
21-Nov-2019 16:20:28,38,-78,-8,19,12,-62,0,2
21-Nov-2019 16:20:29,38,-71,-8,7,14,-58,16,27
21-Nov-2019 16:20:30,39.5,-71,-8,7,15,-56,0,0
21-Nov-2019 16:20:31,41,-74,-7,29,15,-61,0,0
21-Nov-2019 16:20:32,41,-74,-7,29,15,-61,0,0
21-Nov-2019 16:20:33,41,-74,-8,25,15,-59,0,0
21-Nov-2019 16:20:34,41,-74,-8,25,12,-65,0,0
21-Nov-2019 16:20:35,41,-74,-7,8,15,-63,0,0
21-Nov-2019 16:20:36,41,-74,-7,8,15,-55,0,0
21-Nov-2019 16:20:37,41,-77,-7,20,14,-57,2,4
21-Nov-2019 16:20:38,50,-77,-7,20,15,-63,1,2
21-Nov-2019 16:20:39,50,-80,-7,24,12,-61,2,4
21-Nov-2019 16:20:40,50,-80,-7,24,12,-69,0,0
21-Nov-2019 16:20:42,50,-93,-10,-1,15,-80,2,4
21-Nov-2019 16:20:43,50,-93,-10,-1,15,-80,0,0
21-Nov-2019 16:20:44,50,-93,-10,-1,15,-80,0,0
21-Nov-2019 16:20:45,50,-93,-10,-1,15,-80,0,0
21-Nov-2019 16:20:46,49,-91,-11,11,15,-75,0,0
21-Nov-2019 16:20:47,48,-91,-11,11,15,-75,0,0
21-Nov-2019 16:20:48,48,-91,-10,7,15,-70,0,0
21-Nov-2019 16:20:51,48,-87,-9,18,15,-73,0,0
21-Nov-2019 16:20:52,48,-93,-10,-2,15,-73,0,0
21-Nov-2019 16:20:53,48,-93,-10,-2,15,-71,0,0
21-Nov-2019 16:20:54,49,-88.5,-9,4.5,14,-69,0,0
21-Nov-2019 16:20:56,49,-84,-8,11,15,-69,0,0
21-Nov-2019 16:20:57,49,-86,-8,5,10,-73,0,0
21-Nov-2019 16:20:58,49,-86,-8,5,11,-68,0,0
21-Nov-2019 16:20:59,49,-86,-8,8,11,-68,2,4
21-Nov-2019 16:21:00,49,-86,-8,8,15,-72,0,0
21-Nov-2019 16:21:01,49,-93,-9,9,10,-76,2,4
21-Nov-2019 16:21:02,48,-93,-9,9,15,-80,0,0
21-Nov-2019 16:21:03,47,-96,-11,2,15,-80,2,4
21-Nov-2019 16:21:04,47,-96,-11,2,15,-80,0,0
21-Nov-2019 16:21:05,47,-92,-11,2,15,-82,0,0
21-Nov-2019 16:21:08,47,-92,-9,10,14,-84,0,0
21-Nov-2019 16:21:10,44,-96,-14,-1,11,-76,0,0
21-Nov-2019 16:21:11,44,-96,-14,-1,11,-76,0,0
21-Nov-2019 16:21:12,44,-92,-13,-3,11,-76,0,0
21-Nov-2019 16:21:13,44,-92,-13,-3,12,-73,0,0
21-Nov-2019 16:21:14,44,-89,-13,-4,12,-73,0,0
21-Nov-2019 16:21:15,44,-89,-13,-4,15,-75,0,0
21-Nov-2019 16:21:17,44,-89,-13,3,14,-81,0,0
21-Nov-2019 16:21:18,45,-90,-14,3,14,-81,0,0
21-Nov-2019 16:21:19,46,-90,-14,3,14,-84,2,4
21-Nov-2019 16:21:20,46,-92,-11,6,12,-80,0,0
21-Nov-2019 16:21:21,46,-92,-11,6,12,-80,2,4
21-Nov-2019 16:21:23,46,-94,-11,6,12,-80,0,0
21-Nov-2019 16:21:24,46,-94,-11,6,11,-80,2,4
21-Nov-2019 16:21:25,46,-91,-10,1,15,-74,0,0
21-Nov-2019 16:21:27,44.5,-94,-10,5,11,-80,0,0
21-Nov-2019 16:21:28,43,-94,-10,5,11,-80,0,0
21-Nov-2019 16:21:29,43,-94,-10,11,11,-80,15,1
21-Nov-2019 16:21:30,43,-94,-10,11,14,-78,0,0
21-Nov-2019 16:21:31,43,-83,-16,0,14,-78,0,0
21-Nov-2019 16:21:34,43,-88,-11,6,15,-78,0,0
21-Nov-2019 16:21:35,43,-91,-10,1,15,-78,0,0
21-Nov-2019 16:21:36,41,-91,-10,1,15,-78,0,0
21-Nov-2019 16:21:37,41,-91,-10,1,15,-78,0,0
21-Nov-2019 16:21:38,41,-89,-10,21,15,-76,0,0
21-Nov-2019 16:21:39,41,-89,-10,21,14,-71,0,0
21-Nov-2019 16:21:40,41,-88,-10,11,15,-73,0,0
21-Nov-2019 16:21:41,41,-88,-10,11,15,-70,2,4
21-Nov-2019 16:21:42,41,-91,-9,20,14,-68,0,0
21-Nov-2019 16:21:43,41,-91,-9,20,14,-74,2,4
21-Nov-2019 16:21:45,45.5,-89,-11,15,15,-63,0,0
21-Nov-2019 16:21:46,50,-83,-9,14,15,-61,0,0
21-Nov-2019 16:21:47,50,-83,-9,14,14,-71,0,0
21-Nov-2019 16:21:48,50,-92,-9,5,14,-71,0,0
21-Nov-2019 16:21:50,50,-92,-9,5,14,-71,0,0
21-Nov-2019 16:21:51,50,-94,-11,-3,15,-64,0,0
21-Nov-2019 16:21:52,50,-94,-11,-3,15,-72,0,0
21-Nov-2019 16:21:53,44,-90,-9,-5,14.5,-64.5,13760,174
21-Nov-2019 16:21:54,38,-90,-9,-5,14,-62,13847,123
21-Nov-2019 16:21:55,38,-89,-9,18,13,-65,0,0
21-Nov-2019 16:21:56,38,-89,-9,18,14,-72,0,0
21-Nov-2019 16:21:57,38,-92,-10,-4,14,-69,0,0
21-Nov-2019 16:21:58,38,-92,-10,-4,15,-69,0,0
21-Nov-2019 16:21:59,38,-91,-12,9,15,-71,0,0
21-Nov-2019 16:22:00,38,-91,-12,9,15,-68,0,0
21-Nov-2019 16:22:01,38,-79,-15,1,15,-63,2,4
21-Nov-2019 16:22:02,43,-79,-15,1,13,-69,1,2
21-Nov-2019 16:22:03,43,-84,-15,2,15,-71,2,4
21-Nov-2019 16:22:05,43,-84,-15,2,13,-67,0,0
21-Nov-2019 16:22:06,43,-84,-10,-1,13,-67,2,4
21-Nov-2019 16:22:07,43,-84,-10,-1,13,-67,0,0
21-Nov-2019 16:22:08,43,-80,-11,16,12,-64,0,0
21-Nov-2019 16:22:09,43,-80,-11,16,12,-64,0,0
21-Nov-2019 16:22:10,43,-88,-10,12,12,-64,0,0
21-Nov-2019 16:22:11,43,-88,-10,12,12,-73,0,0
21-Nov-2019 16:22:12,43,-94,-12,-5,13,-70,0,0
21-Nov-2019 16:22:13,43,-94,-12,-5,10,-73,0,0
21-Nov-2019 16:22:14,43,-93,-14,3,10,-73,0,0
21-Nov-2019 16:22:15,43,-93,-14,3,15,-68,0,0
21-Nov-2019 16:22:16,43,-83,-14,18,15,-66,0,0
21-Nov-2019 16:22:17,43,-83,-14,18,15,-66,0,0
21-Nov-2019 16:22:18,42,-83,-14,18,14,-62,0,0
21-Nov-2019 16:22:19,42,-87,-12,14,14,-62,0,0
21-Nov-2019 16:22:20,42,-87,-12,14,10,-64,0,0
21-Nov-2019 16:22:21,42,-84,-13,-4,10,-64,0,0
21-Nov-2019 16:22:22,42,-84,-13,-4,14,-74,0,0
21-Nov-2019 16:22:23,42,-91,-11,7,14,-77,2,4
21-Nov-2019 16:22:24,42,-91,-11,7,15,-72,0,0
21-Nov-2019 16:22:25,42,-82,-11,9,15,-72,2,4
21-Nov-2019 16:22:26,42,-82,-11,9,15,-70,0,0
21-Nov-2019 16:22:27,40.5,-87,-10,3,15,-70,0,0
21-Nov-2019 16:22:28,39,-87,-10,3,15,-70,16,27
21-Nov-2019 16:22:29,39,-82,-10,17,15,-68,0,0
21-Nov-2019 16:22:30,39,-82,-10,17,15,-65,0,0
21-Nov-2019 16:22:32,39,-74,-11,21,15,-65,0,0
21-Nov-2019 16:22:33,39,-74,-11,21,15,-63,0,0
21-Nov-2019 16:22:34,39,-75,-10,7,15,-63,0,0
21-Nov-2019 16:22:35,39,-75,-10,7,15,-63,0,0
21-Nov-2019 16:22:36,39,-78,-11,14,15,-65,0,0
21-Nov-2019 16:22:37,39,-78,-11,14,15,-61,0,0
21-Nov-2019 16:22:38,39,-81,-9,16,15,-61,0,0
21-Nov-2019 16:22:39,39,-81,-9,16,12,-63,14899,112
21-Nov-2019 16:22:40,25.5,-77,-8,23,12,-63,2046,10
21-Nov-2019 16:22:41,12,-77,-8,23,15,-61,0,0
21-Nov-2019 16:22:42,12,-80,-10,3,15,-61,0,0
21-Nov-2019 16:22:43,12,-80,-10,3,15,-61,2,4
21-Nov-2019 16:22:44,12,-78,-9,13,15,-61,0,0
21-Nov-2019 16:22:45,12,-78,-9,13,15,-61,2,4
21-Nov-2019 16:22:47,12,-84,-10,10,14,-54,0,0
21-Nov-2019 16:22:48,12,-84,-10,10,14,-54,2,4
21-Nov-2019 16:22:49,12,-81,-10,4,14,-59,0,0
21-Nov-2019 16:22:50,12,-81,-10,4,14,-55,0,0
21-Nov-2019 16:22:51,12,-82,-9,27,14,-55,0,0
21-Nov-2019 16:22:52,12,-82,-9,27,12,-52,0,0
21-Nov-2019 16:22:53,12,-80,-12,11,12,-50,0,0
21-Nov-2019 16:22:54,12,-80,-12,11,12,-50,0,0
21-Nov-2019 16:22:55,12,-79,-9,16,12,-58,0,0
21-Nov-2019 16:22:56,12,-79,-9,16,15,-61,0,0
21-Nov-2019 16:22:57,12,-82,-15,15,14,-59,0,0
21-Nov-2019 16:22:58,12,-82,-15,15,14,-59,0,0
21-Nov-2019 16:22:59,12,-82,-12,14,15,-66,0,0
21-Nov-2019 16:23:01,12,-82,-12,14,15,-59,0,0
21-Nov-2019 16:23:02,12,-82,-9,21,15,-59,0,0
21-Nov-2019 16:23:03,12,-82,-9,21,15,-59,0,0
21-Nov-2019 16:23:04,12,-80,-9,24,15,-61,0,0
21-Nov-2019 16:23:05,12,-80,-9,24,12,-59,2,4
21-Nov-2019 16:23:06,12,-79,-11,6,12,-59,0,0
21-Nov-2019 16:23:07,12,-79,-11,6,12,-59,2,4
21-Nov-2019 16:23:08,12,-84,-10,16,15,-64,0,0
21-Nov-2019 16:23:09,12,-84,-10,16,15,-61,2,4
21-Nov-2019 16:23:10,12,-83,-14,20,15,-65,0,0
21-Nov-2019 16:23:11,12,-83,-14,20,14,-69,0,0
21-Nov-2019 16:23:12,12,-84,-8,17,14,-69,0,0
21-Nov-2019 16:23:14,12,-84,-8,17,15,-64,0,0
21-Nov-2019 16:23:15,12,-82,-9,16,15,-68,0,0
21-Nov-2019 16:23:16,12,-82,-9,16,15,-68,0,0
21-Nov-2019 16:23:17,12,-84,-14,27,14,-66,0,0
21-Nov-2019 16:23:18,12,-84,-14,27,15,-69,0,0
21-Nov-2019 16:23:19,12,-81,-8,24,15,-69,0,0
21-Nov-2019 16:23:20,12,-81,-8,24,15,-67,0,0
21-Nov-2019 16:23:21,12,-84,-9,24,15,-65,0,0
21-Nov-2019 16:23:22,12,-84,-9,24,15,-65,0,0
21-Nov-2019 16:23:23,12,-81,-9,19,15,-65,0,0
21-Nov-2019 16:23:24,12,-81,-9,19,15,-69,6647,81
21-Nov-2019 16:23:25,12,-85,-10,25,15,-69,6387,49
21-Nov-2019 16:23:26,12,-85,-10,25,14,-71,0,0
21-Nov-2019 16:23:28,12,-82,-8,25,14,-68,2,4
21-Nov-2019 16:23:29,12,-82,-8,25,14,-68,15,27
21-Nov-2019 16:23:30,12,-83,-8,22,14,-68,2,4
21-Nov-2019 16:23:31,12,-83,-8,22,14,-68,0,0
21-Nov-2019 16:23:32,12,-87,-9,-3,14,-68,0,0
21-Nov-2019 16:23:33,12,-87,-9,-3,14,-68,0,0
21-Nov-2019 16:23:34,9.5,-84,-9,7,14,-64,0,0
21-Nov-2019 16:23:35,7,-84,-9,7,10,-66,0,0
21-Nov-2019 16:23:36,7,-82,-9,18,14,-62,0,0
21-Nov-2019 16:23:37,7,-82,-9,18,14,-68,0,0
21-Nov-2019 16:23:38,7,-91,-10,17,15,-72,0,0
21-Nov-2019 16:23:39,7,-91,-10,17,15,-76,0,0
21-Nov-2019 16:23:40,7,-89,-8,22,15,-76,0,0
21-Nov-2019 16:23:41,7,-89,-8,22,14,-72,0,0
21-Nov-2019 16:23:43,7,-91,-9,14,9,-74,0,0
21-Nov-2019 16:23:44,7,-91,-9,14,12,-78,0,0
21-Nov-2019 16:23:45,7,-90,-12,5,15,-75,0,0
21-Nov-2019 16:23:46,7,-90,-12,5,15,-75,4,2
21-Nov-2019 16:23:47,7,-95,-8,7,15,-77,3,6
21-Nov-2019 16:23:48,7,-95,-8,7,15,-69,0,0
21-Nov-2019 16:23:49,25,-92,-11,18,11,-72,2,4
21-Nov-2019 16:23:50,25,-92,-11,18,15,-75,0,0
21-Nov-2019 16:23:51,25,-90,-9,16,15,-75,2,4
21-Nov-2019 16:23:52,25,-90,-9,16,13,-70,0,0
21-Nov-2019 16:23:54,25,-88,-9,23,14,-72,0,0
21-Nov-2019 16:23:56,25,-88,-11,5,12,-70,0,0
21-Nov-2019 16:23:57,25,-88,-11,5,12,-70,0,0
21-Nov-2019 16:23:58,25,-89,-9,21,14,-72,0,0
21-Nov-2019 16:23:59,25,-89,-9,21,14,-72,0,0
21-Nov-2019 16:24:00,25,-92,-10,10,14,-70,0,0
21-Nov-2019 16:24:01,25,-92,-10,10,14,-70,0,0
21-Nov-2019 16:24:02,25,-94,-9,9,14,-74,0,0
21-Nov-2019 16:24:03,25,-94,-9,9,14,-74,0,0
21-Nov-2019 16:24:06,25,-93,-10,13,15,-70,0,0
21-Nov-2019 16:24:07,25,-93,-10,13,15,-70,2,4
21-Nov-2019 16:24:08,25,-89,-17,15,15,-70,0,0
21-Nov-2019 16:24:10,22,-89,-17,15,14,-68,2,4
21-Nov-2019 16:24:11,19,-91,-10,0,14,-68,18245,137
21-Nov-2019 16:24:13,19,-89,-13,-3,12,-70,0,0
21-Nov-2019 16:24:14,19,-89,-13,-3,12,-70,0,0
21-Nov-2019 16:24:15,19,-93,-12,15,15,-74,0,0
21-Nov-2019 16:24:16,19,-93,-12,15,12,-72,0,0
21-Nov-2019 16:24:17,19,-95,-12,2,11,-77,0,0
21-Nov-2019 16:24:18,19,-95,-12,2,15,-75,0,0
21-Nov-2019 16:24:19,19,-98,-16,-2,14,-79,0,0
21-Nov-2019 16:24:24,42,-97,-16,3,15,-82,0,0
21-Nov-2019 16:24:25,42,-97,-16,3,13,-72,0,0
21-Nov-2019 16:24:26,42,-96,-12,0,15,-75,0,0
21-Nov-2019 16:24:28,42,-98,-12,1,9,-77,0,0
21-Nov-2019 16:24:29,42,-98,-12,1,9,-77,18,32
21-Nov-2019 16:24:30,40,-96,-17,-13,10.5,-76,0,0
21-Nov-2019 16:24:31,38,-96,-17,-13,12,-75,2,4
21-Nov-2019 16:24:32,38,-94,-16,-7,12,-75,0,0
21-Nov-2019 16:24:39,38,-90,-16,2,15,-70,0,0
21-Nov-2019 16:24:41,38,-93,-12,4,12,-74,0,0
21-Nov-2019 16:24:42,36.5,-93,-12,4,9,-76,0,0
21-Nov-2019 16:24:43,35,-91,-11,6,15,-72,0,0
21-Nov-2019 16:24:45,35,-90,-11,10,14,-72,0,0
21-Nov-2019 16:24:46,35,-90,-11,10,14,-72,0,0
21-Nov-2019 16:24:47,35,-88,-13,3,14,-72,0,0
21-Nov-2019 16:24:48,35,-88,-13,3,11,-67,0,0
21-Nov-2019 16:24:49,35,-92,-10,7,13,-76,2,4
21-Nov-2019 16:24:50,51,-92,-10,7,13,-70,1,2
21-Nov-2019 16:24:51,51,-89,-11,4,12,-75,2,4
21-Nov-2019 16:24:53,51,-89,-11,4,12,-75,0,0
21-Nov-2019 16:24:54,51,-93,-15,-2,10,-77,2,4
21-Nov-2019 16:24:55,51,-93,-15,-2,15,-79,0,0
21-Nov-2019 16:25:01,55,-94,-14,12,14,-75,0,0
21-Nov-2019 16:25:02,55,-91,-15,12,14,-75,0,0
21-Nov-2019 16:25:03,55,-91,-15,12,14,-75,0,0
21-Nov-2019 16:25:04,55,-92.5,-14,8.5,13,-81,0,0
21-Nov-2019 16:25:05,55,-94,-13,5,11,-79,0,0
21-Nov-2019 16:25:07,55,-94,-11,13,14,-77,0,0
21-Nov-2019 16:25:08,55,-94,-11,13,14,-77,0,0
21-Nov-2019 16:25:09,55,-92,-10,10,14,-75,0,0
21-Nov-2019 16:25:10,55,-92,-10,10,14,-77,0,0
21-Nov-2019 16:25:11,55,-93,-10,3,14,-77,2,4
21-Nov-2019 16:25:12,50.5,-93,-10,3,13.5,-72,0,0
21-Nov-2019 16:25:13,46,-93,-15,8,15,-70,2,4
21-Nov-2019 16:25:14,46,-93,-15,8,14,-72,0,0
21-Nov-2019 16:25:15,46,-91,-12,10,14,-68,2,4
21-Nov-2019 16:25:17,46,-82,-14,10,14,-62,0,0
21-Nov-2019 16:25:18,46,-82,-14,10,14,-62,0,0
21-Nov-2019 16:25:19,46,-80,-11,19,14,-62,0,0
21-Nov-2019 16:25:22,45,-77,-14,24,14,-62,0,0
21-Nov-2019 16:25:23,45,-77,-14,24,14,-62,0,0
21-Nov-2019 16:25:24,45,-79,-15,13,15,-60,0,0
21-Nov-2019 16:25:25,45,-79,-15,13,15,-60,0,0
21-Nov-2019 16:25:26,45,-79,-12,12,15,-60,0,0
21-Nov-2019 16:25:27,45,-79,-12,12,15,-60,0,0
21-Nov-2019 16:25:28,45,-76,-15,23,14,-64,0,26
21-Nov-2019 16:25:29,45,-76,-15,23,12,-58,14,0
21-Nov-2019 16:25:30,45,-83,-15,4,14,-64,0,0
21-Nov-2019 16:25:31,45,-83,-15,4,14,-62,0,0
21-Nov-2019 16:25:32,45,-83,-14,10,14,-62,0,0
21-Nov-2019 16:25:33,45,-83,-14,10,14,-62,2,4
21-Nov-2019 16:25:34,45,-81,-12,17,14,-62,0,0
21-Nov-2019 16:25:36,45,-81,-12,17,14,-56,2,4
21-Nov-2019 16:25:37,45,-80,-14,13,14,-56,1,2
21-Nov-2019 16:25:38,45,-80,-14,13,14,-56,0,0
21-Nov-2019 16:25:39,45,-80,-13,23,14,-56,0,0
21-Nov-2019 16:25:40,45,-80,-13,23,14,-56,0,0
21-Nov-2019 16:25:41,45,-80,-13,10,14,-56,0,0
21-Nov-2019 16:25:42,45,-80,-13,10,14,-56,8255,128
21-Nov-2019 16:25:43,45,-79,-10,20,14,-56,10177,123
21-Nov-2019 16:25:44,45,-79,-10,20,12,-63,5307,68
21-Nov-2019 16:25:45,45,-86,-13,12,14,-65,0,0
21-Nov-2019 16:25:46,45,-86,-13,12,14,-67,0,0
21-Nov-2019 16:25:47,45,-79,-12,10,14,-63,0,0
21-Nov-2019 16:25:48,45,-79,-12,10,14,-63,0,0
21-Nov-2019 16:25:50,45,-84,-15,3,14,-63,0,0
21-Nov-2019 16:25:51,45,-84,-15,3,14,-63,0,0
21-Nov-2019 16:25:52,45,-82,-13,8,12,-55,0,0
21-Nov-2019 16:25:53,45,-82,-13,8,15,-59,2,4
21-Nov-2019 16:25:54,45,-83,-10,14,15,-59,0,0
21-Nov-2019 16:25:55,45,-83,-10,14,14,-63,2,4
21-Nov-2019 16:25:56,45,-87,-14,7,14,-63,0,0
21-Nov-2019 16:25:57,45,-87,-14,7,14,-63,2,4
21-Nov-2019 16:25:58,45,-86,-11,7,14,-63,0,0
21-Nov-2019 16:25:59,45,-86,-11,7,14,-67,0,0
21-Nov-2019 16:26:00,45,-87,-13,9,15,-65,0,0
21-Nov-2019 16:26:01,45,-87,-13,9,11,-67,0,0
21-Nov-2019 16:26:03,45,-89,-13,9,11,-67,0,0
21-Nov-2019 16:26:04,45,-89,-13,9,11,-67,0,0
21-Nov-2019 16:26:05,45,-85,-10,10,11,-67,0,0
21-Nov-2019 16:26:06,45,-85,-10,10,14,-62,0,0
21-Nov-2019 16:26:07,45,-83,-13,14,14,-62,0,0
21-Nov-2019 16:26:08,45,-83,-13,14,13,-68,0,0
21-Nov-2019 16:26:09,45,-83,-13,-2,13,-62,0,0
21-Nov-2019 16:26:10,45,-83,-13,-2,13,-62,0,0
21-Nov-2019 16:26:11,45,-83,-12,15,13,-62,0,0
21-Nov-2019 16:26:12,45,-83,-12,15,13,-62,0,0
21-Nov-2019 16:26:13,45,-83,-12,11,13,-62,1,4
21-Nov-2019 16:26:14,45,-83,-12,11,13,-62,0,0
21-Nov-2019 16:26:15,45,-84,-14,11,13,-62,2,4
21-Nov-2019 16:26:17,45,-84,-14,11,13,-62,0,0
21-Nov-2019 16:26:18,45,-84,-12,13,13,-62,2,4
21-Nov-2019 16:26:19,45,-84,-12,13,13,-62,0,0
21-Nov-2019 16:26:20,45,-84,-13,11,13,-62,0,0
21-Nov-2019 16:26:21,45,-84,-13,11,13,-62,0,0
21-Nov-2019 16:26:22,45,-83,-10,10,13,-62,0,0
21-Nov-2019 16:26:23,45,-83,-10,10,13,-62,0,0
21-Nov-2019 16:26:24,45,-84,-12,10,13,-62,0,0
21-Nov-2019 16:26:25,45,-84,-12,10,13,-62,0,0
21-Nov-2019 16:26:26,45,-83,-10,11,13,-62,0,0
21-Nov-2019 16:26:27,45,-83,-10,11,13,-62,0,0
21-Nov-2019 16:26:28,45,-85,-14,-1,13,-62,15,27
21-Nov-2019 16:26:29,45,-85,-14,-1,13,-62,1966,39
21-Nov-2019 16:26:31,45,-84,-10,13,13,-62,12332,129
21-Nov-2019 16:26:32,45,-84,-10,13,13,-62,2146,16
21-Nov-2019 16:26:33,45,-84,-11,13,15,-64,0,0
21-Nov-2019 16:26:34,45,-84,-11,13,11,-62,0,0
21-Nov-2019 16:26:35,45,-83,-9,13,11,-62,2,4
21-Nov-2019 16:26:36,45,-83,-9,13,11,-62,0,0
21-Nov-2019 16:26:37,45,-84,-14,17,11,-62,2,4
21-Nov-2019 16:26:38,45,-84,-14,17,11,-62,0,0
21-Nov-2019 16:26:39,45,-84,-12,-3,11,-62,2,4
21-Nov-2019 16:26:40,45,-84,-12,-3,11,-62,0,0
21-Nov-2019 16:26:41,45,-85,-12,7,11,-62,0,0
21-Nov-2019 16:26:42,45,-85,-12,7,11,-62,0,0
21-Nov-2019 16:26:43,45,-84,-9,13,11,-62,0,0
21-Nov-2019 16:26:45,45,-84,-9,13,11,-62,0,0
21-Nov-2019 16:26:46,45,-83,-10,8,11,-62,0,0
21-Nov-2019 16:26:47,45,-83,-10,8,11,-62,0,0
21-Nov-2019 16:26:48,45,-83,-15,7,11,-62,0,0
21-Nov-2019 16:26:49,45,-83,-15,7,11,-62,0,0
21-Nov-2019 16:26:50,45,-83,-13,4,11,-62,0,0
21-Nov-2019 16:26:51,45,-83,-13,4,11,-62,0,0
21-Nov-2019 16:26:52,45,-83,-9,4,11,-62,0,0
21-Nov-2019 16:26:53,45,-83,-9,4,11,-62,0,0
21-Nov-2019 16:26:54,45,-82,-12,3,10,-65,0,0
21-Nov-2019 16:26:55,45,-82,-12,3,12,-62,0,0
21-Nov-2019 16:26:56,45,-82,-12,11,12,-62,0,0
21-Nov-2019 16:26:57,45,-82,-12,11,12,-62,2,4
21-Nov-2019 16:26:59,45,-82,-13,10,12,-62,0,0
21-Nov-2019 16:27:00,45,-82,-13,10,12,-62,2,4
21-Nov-2019 16:27:01,45,-82,-11,14,12,-62,0,0
21-Nov-2019 16:27:02,45,-82,-11,14,12,-62,0,0
21-Nov-2019 16:27:03,45,-82,-12,8,12,-62,0,0
21-Nov-2019 16:27:04,45,-82,-12,8,12,-62,0,0
21-Nov-2019 16:27:05,45,-82,-8,10,12,-62,0,0
21-Nov-2019 16:27:06,45,-82,-8,10,12,-62,0,0
21-Nov-2019 16:27:07,45,-82,-10,12,12,-62,0,0
