Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
45,-82,-13,6,11,-63,0,0
45,-82,-13,6,11,-63,2,4
45,-82,-13,5,11,-63,0,0
45,-82,-13,5,11,-63,0,0
45,-82,-12,3,11,-63,0,0
45,-82,-12,3,11,-63,0,0
45,-81,-11,15,11,-63,15,27
45,-81,-11,15,11,-63,0,0
45,-81,-12,8,11,-63,0,0
45,-81,-12,8,11,-63,0,0
45,-82,-15,1,11,-63,0,0
45,-82,-15,1,11,-63,0,0
45,-82,-15,5,11,-63,0,0
45,-82,-15,5,11,-63,0,0
45,-82,-15,3,11,-63,0,0
45,-82,-15,3,11,-63,0,0
45,-83,-14,3,15,-66,0,0
45,-83,-14,3,12,-63,2,4
45,-82,-14,3,12,-63,0,0
45,-82,-14,3,12,-63,2,4
45,-82,-12,4,12,-63,0,0
45,-82,-12,4,15,-65,2,4
45,-82,-11,8,15,-63,0,0
45,-82,-11,8,15,-63,0,0
45,-82,-12,5,15,-63,0,0
45,-82,-12,5,15,-63,14015,123
45,-82,-12,5,15,-63,5317,97
45,-82,-12,5,15,-63,0,0
45,-82,-12,4,15,-63,0,0
45,-82,-12,4,15,-63,0,0
45,-83,-13,8,15,-63,0,0
45,-83,-13,8,15,-63,0,0
45,-82,-11,9,15,-63,0,0
45,-82,-11,9,15,-65,0,0
45,-83,-10,10,15,-65,0,0
45,-83,-10,10,15,-65,0,0
45,-83,-11,6,15,-65,0,0
45,-83,-11,6,15,-65,2,4
45,-82,-15,6,15,-65,0,0
45,-82,-15,6,15,-65,2,4
45,-83,-14,15,15,-65,2,4
45,-83,-14,15,15,-65,0,0
45,-83,-12,13,15,-65,0,0
45,-83,-12,13,15,-65,0,0
45,-82,-9,11,15,-65,0,0
45,-82,-9,11,15,-65,0,0
45,-83,-10,10,15,-65,0,0
45,-83,-10,10,15,-65,0,0
45,-83,-10,13,15,-65,0,0
45,-83,-10,13,14,-67,0,0
45,-88,-11,8,14,-67,0,0
45,-88,-11,8,15,-62,0,0
45,-83,-12,9,14,-60,0,0
45,-83,-12,9,12,-57,0,0
45,-76,-9,15,12,-57,0,0
45,-76,-9,15,12,-57,0,0
45,-77,-13,16,12,-57,2,4
45,-77,-13,16,13,-54,0,0
45,-81,-15,12,13,-54,2,4
45,-81,-15,12,14,-57,0,0
45,-79,-9,14,15,-62,2,4
45,-79,-9,14,15,-62,0,0
45,-81,-9,11,14,-56,19,1
45,-81,-9,11,14,-56,0,0
45,-83,-12,9,14,-56,0,0
45,-83,-12,9,14,-56,0,0
45,-73,-8,16,14,-63,0,0
45,-73,-8,16,14,-59,0,0
45,-81,-10,-1,14,-52,10177,164
45,-81,-10,-1,13,-57,6012,84
45,-77,-8,18,13,-57,0,0
45,-77,-8,18,12,-67,0,0
45,-78,-11,13,15,-56,0,0
45,-78,-11,13,13,-58,0,0
45,-80,-8,13,11,-60,0,0
45,-80,-8,13,11,-60,0,0
45,-75,-14,17,11,-60,2,4
45,-75,-14,17,15,-58,0,0
45,-79,-9,19,15,-58,2,4
45,-79,-9,19,14,-62,0,0
45,-81,-11,12,14,-64,0,0
45,-81,-11,12,12,-71,0,0
45,-90,-15,2,15,-75,0,0
45,-90,-15,2,15,-75,0,0
45,-90,-10,10,15,-77,0,0
45,-90,-10,10,15,-73,0,0
45,-90,-11,10,15,-73,0,0
45,-90,-11,10,10,-76,0,0
45,-95,-10,5,10,-76,0,0
47,-91,-11,7,10,-74,0,0
53,-92,-14,6,14,-80,2,4
53,-94,-13,4,14,-80,0,0
53,-94,-13,4,15,-78,2,4
53,-91,-15,5,15,-74,0,0
53,-91,-15,5,15,-74,0,0
53,-91,-13,7,12,-76,0,0
51.5,-91,-13,7,12,-76,0,0
50,-91,-13,6,14,-76,0,0
50,-93,-12,8,15,-74,0,0
48.5,-88,-11,-1,13,-77,0,0
47,-88,-11,-1,13,-77,5344,70
47,-92,-13,-4,13,-72,4219,37
47,-92,-13,-4,12,-78,0,0
47,-94,-15,8,12,-75,0,0
47,-94,-15,8,7,-77,2,4
47,-95,-13,7,7,-77,0,0
45,-96,-13,2,15,-72,0,0
45,-98,-13,4,15,-77,0,0
47.5,-98,-13,4,10,-74,0,0
50,-98,-15,-6,7,-80,0,0
50,-98,-15,-6,7,-80,0,0
50,-99,-16,-4,7,-80,0,0
50,-99,-16,-4,14,-77,0,0
50,-96,-15,1,15,-72,0,0
50,-96,-15,1,12,-72,0,0
50,-89,-13,19,13,-66,0,0
37,-89,-13,19,13,-66,0,0
37,-87,-11,1,13,-66,2,4
37,-87,-11,1,13,-61,0,0
37,-94,-13,2,13,-58,2,4
37,-94,-13,2,14,-72,0,0
37,-89,-11,11,14,-72,0,0
37,-89,-11,11,15,-68,0,0
37,-92,-11,11,15,-72,0,0
37,-92,-11,11,14,-77,0,0
38,-92,-12,9.5,15,-73,0,0
38,-92,-13,8,13,-75,0,0
38,-93,-13,4,14,-77,0,0
38,-93,-13,4,14,-77,0,0
38,-95,-10,16,14,-77,0,0
38,-91,-11,3,14,-75,0,0
38,-91,-11,3,14,-75,0,0
38,-92,-10,17,14,-75,9509,144
38,-92,-10,17,14,-75,3218,24
38,-97,-13,3,14,-75,2,4
38,-97,-13,3,14,-75,0,0
38,-96,-10,3,14,-75,2,4
38,-96,-10,3,14,-75,0,0
38,-97,-11,3,14,-75,0,0
38,-97,-11,3,14,-75,0,0
38,-90,-11,11,13,-73,0,0
27.5,-90,-11,11,13,-73,0,0
17,-89,-9,8,13,-73,0,0
17,-89,-9,8,13,-73,0,0
17,-91,-15,6,10,-69,0,0
17,-89,-8,23,10,-77,0,0
17,-89,-8,23,10,-77,0,0
17,-85,-10,30,10,-77,0,0
17,-92,-10,0,15,-80,0,0
17,-92,-10,0,15,-80,2,4
32,-90,-12,18,15,-80,0,0
47,-90,-12,18,12,-73,2,4
47,-88,-8,24,12,-73,0,0
47,-88,-8,24,15,-70,0,0
47,-88,-10,15,14,-72,0,0
47,-88,-10,15,15,-74,0,0
47,-87,-7,11,15,-76,0,0
47,-83,-11,21,15,-73,0,0
44,-86,-7,20,15,-73,0,0
44,-86,-7,20,15,-71,0,0
44,-86,-9,7,15,-65,0,0
44,-86,-9,7,15,-75,0,0
44,-86,-8,13,15,-77,0,0
44,-86,-8,13,15,-77,0,0
45,-94,-10,20,15,-80,0,0
45,-94,-10,20,15,-80,2,4
45,-91,-9,20,15,-78,0,0
45,-91,-9,20,15,-78,2,4
45,-88,-10,21,15,-75,0,0
45,-88,-10,21,15,-75,7598,102
45,-86,-9,19,15,-75,9891,158
45,-86,-9,19,15,-75,8776,166
47,-86,-9,19,15,-75,8776,166
47,-90,-11,11,15,-75,9914,166
47,-90,-11,11,15,-75,2643,38
47,-90,-10,17,15,-77,0,0
47,-90,-10,17,15,-72,0,0
47,-90,-10,18,12,-75,0,0
47,-90,-10,18,15,-73,0,0
47,-86,-9,21,15,-73,0,0
51,-87,-9,15,13,-75,0,0
51,-90,-11,23,15,-72,0,0
51,-90,-11,23,15,-72,0,0
51,-90,-10,16,15,-75,0,0
51,-90,-10,16,15,-75,2,4
52,-90,-10,16,15,-75,2,4
52,-88,-8,23,15,-75,2,4
52,-88,-8,23,15,-73,0,0
52,-92,-9,20,15,-76,2,4
55,-97,-8,11,14,-81,0,0
55,-97,-8,11,14,-83,0,0
55,-101,-7,10,12,-86,0,0
56,-106,-9,9,13,-90,0,0
56,-106,-9,9,15,-87,15,27
56,-108,-11,13,11,-93,0,0
56,-108,-11,13,11,-93,0,0
52,-110,-11,7,15,-93,0,0
52,-112,-13,3,15,-93,0,0
52,-112,-13,3,15,-93,0,0
52,-110.5,-13.5,5,10,-91,0,0
52,-109,-14,7,15,-93,0,0
52,-110,-16,-1,15,-93,0,0
52,-110,-16,-1,7,-87,3191,72
52,-105,-14,1,7,-87,2239,47
52,-105,-14,1,6,-89,983,18
52,-106,-15,-1,6,-89,548,21
50.5,-106,-15,-1,5,-92,456,17
49,-102,-14,0,7,-87,1406,49
49,-102,-14,0,7,-87,973,18
49,-105,-15,-2,8,-85,2389,43
49,-105,-15,-2,8,-85,0,0
49,-100,-13,0,10,-83,2,4
49,-100,-13,0,10,-81,0,0
56,-99.5,-11.5,2.5,10,-81,1,2
56,-97,-10,3,11,-83,0,0
56,-97,-10,3,11,-80,0,0
56,-88,-8,1,15,-74,0,0
56,-88,-8,1,12,-76,0,0
56,-94,-10,4,12,-76,0,0
49.5,-94,-10,4,12,-76,0,0
43,-97,-11,4,11,-80,0,0
43,-97,-11,4,11,-80,0,0
43,-95,-13,5,11,-78,0,0
43,-95,-13,5,10,-80,0,0
43,-88,-12,11,13,-71,0,0
43,-88,-12,11,13,-73,0,0
43,-93,-17,1,13,-76,0,0
43,-93,-17,1,13,-76,0,0
43,-92,-15,7,13,-76,0,0
43,-92,-15,7,13,-76,2,4
43,-91,-11,8,11,-60,0,2
43,-91,-11,8,11,-60,2,4
30,-95,-8,12,14,-77,2,4
30,-95,-8,11,14,-77,0,0
30,-95,-8,11,13,-72,0,0
30,-91,-9,19,11,-70,0,0
30,-91,-9,19,10,-74,0,0
30,-93,-9,10,12,-71,11,1
30,-86,-7,17,12,-56,0,0
30,-86,-7,17,15,-60,0,0
30,-83,-7,15,12,-68,142,43
30,-83,-7,15,12,-71,15,26
30,-92,-8,10,11,-75,0,0
30,-92,-8,10,13,-79,0,0
30,-96,-8,8,14,-74,0,0
30,-96,-8,8,14,-74,0,0
30,-96,-8,4,14,-77,136,12
30,-96,-8,4,14,-74,16237,214
30,-93,-10,9,12,-72,185,2
30,-94,-8,-4,14,-77,0,0
47,-91,-7,14,14,-59,0,0
47,-91,-7,14,11,-72,0,0
47,-92,-8,3,14,-78,0,0
47,-92,-8,3,14,-78,0,0
47,-98,-15,12,14,-80,0,0
47,-98,-15,12,14,-80,0,0
47,-100,-9,2,14,-80,0,0
47,-100,-9,2,14,-80,0,0
47,-99,-9,12,10,-82,0,0
46.5,-100,-9,9,11,-89,0,0
46,-107,-9,8,10,-91,2,4
46,-107,-9,8,10,-91,0,0
46,-108,-13,-9,8,-88,2,4
46,-105,-13,7,10,-63,0,0
46,-107,-13,5,10,-63,0,0
46,-107,-14,-2,11,-90,0,0
46,-107,-14,-2,10,-93,0,0
46,-110,-11,4,10,-93,0,0
46,-110,-11,4,10,-93,0,0
46,-108,-11,3,11,-91,0,0
46,-108,-11,3,10,-88,0,0
46,-106,-9,10,11,-90,0,0
46,-106,-9,10,11,-90,0,0
46,-107,-11,10,11,-90,0,0
46,-107,-11,10,11,-90,0,0
46,-105,-11,13,11,-90,0,0
46,-105,-11,13,14,-88,0,0
46,-107,-8,9,14,-88,2,4
46,-107,-8,9,14,-88,0,0
46,-106.5,-9,12,11,-80,1,2
46,-106,-10,15,12,-90,0,0
46,-104,-13,9,14,-88,2,4
46,-104,-13,9,14,-86,0,0
46,-101,-8,11,14,-81,0,0
46,-101,-8,11,14,-78,0,0
46,-97,-10,19,13,-82,0,0
46.5,-97,-10,19,14,-79,0,0
47,-97,-7,22,14,-73,16,29
47,-95,-8,23,14,-73,0,0
47,-95,-8,23,15,-71,0,0
47,-95,-9,22,15,-71,0,0
47,-95,-9,22,15,-71,1,1
47,-94,-9,15,15,-71,0,0
52,-94,-9,15,15,-71,0,0
52,-94,-9,15,14,-73,2,1
52,-91,-8,18,14,-73,0,0
52,-91,-8,18,14,-73,2,4
52,-92,-9,-3,12,-75,0,0
52,-92,-9,-3,12,-75,2,4
52,-89,-9,24,15,-71,0,0
50.5,-88,-8,23,14,-68,0,0
49,-88,-8,23,15,-71,0,0
49,-85,-11,14,14,-69,0,0
49,-85,-11,14,14,-71,0,0
49,-89,-9,18,15,-74,0,0
49,-89,-9,18,14,-76,0,0
49,-92,-9,15,14,-76,0,0
48,-92,-9,15,14,-76,0,0
47,-92,-10,18,14,-76,0,0
47,-92,-10,18,14,-76,0,0
47,-89,-12,21,14,-76,0,0
47,-88,-9,28,15,-74,0,0
47,-88,-9,28,14,-77,0,0
47,-88,-8,20,14,-77,0,0
46,-89,-9,14,14,-77,0,0
46,-89,-9,14,15,-73,2,4
46,-88,-9,25,15,-73,0,0
46,-88,-9,25,15,-73,2,4
46,-89,-10,7,15,-73,0,0
46,-89,-10,7,15,-73,0,0
44,-90,-8,27,15,-70,0,0
44,-90,-8,27,15,-70,0,0
44,-89,-12,16,11,-76,0,0
44,-89,-12,16,11,-76,0,0
44,-88,-7,15,11,-76,0,0
44,-88,-7,15,12,-74,0,0
47,-90,-9,11,10,-79,0,0
47,-92,-11,7,10,-79,0,0
47,-94,-8,22,14,-77,2,4
47,-89,-10,13,14,-70,2,4
23,-91,-12,6,14,-74,0,0
23,-91,-12,17,11,-76,0,26
23,-91,-12,17,10,-74,0,0
23,-94,-12,9,14,-78,0,0
23,-94,-12,9,14,-78,0,0
23,-94,-12,13,14,-76,0,0
29.5,-95,-17,-2,14.5,-74.5,0,0
36,-95,-17,-2,14,-76,0,0
36,-89,-10,-2,12,-73,0,0
36,-89,-10,-2,12,-73,0,0
36,-92,-9,7,10,-70,0,0
36,-91,-14,2,10,-70,2,4
36,-91,-14,2,10,-70,0,0
36,-93,-13,-4,10,-70,0,0
36,-93,-13,-4,11,-73,0,0
36,-94,-10,-2,10,-70,0,0
36,-91,-12,-2,9,-74,0,0
36,-91,-12,-2,9,-72,0,0
31,-88,-13,16,12,-69,0,0
26,-88,-13,16,12,-69,0,0
26,-89,-9,15,14,-72,2,4
26,-94,-14,11,14,-72,0,0
26,-94,-14,11,14,-77,2,4
26,-97,-13,-2,13,-77,2,4
26,-98,-10,8,13,-77,0,0
26,-98,-10,8,13,-77,0,0
26,-96,-11,6,13,-77,0,0
26,-97,-10,7,10,-79,0,0
26,-97,-10,7,10,-79,0,0
39,-97,-10,7,12,-76,0,0
39,-97,-11,13,12,-76,0,0
39,-97,-11,13,14,-78,0,0
39,-89,-10,2,15,-75,0,0
39,-89,-10,2,14,-73,0,0
39,-94,-13,7,10,-77,0,0
39,-94,-13,7,10,-77,0,0
39,-97,-11,-8,15,-79,0,0
39,-97,-11,-8,15,-79,0,0
39.5,-97,-15,-6,11,-76,0,0
40,-97,-15,-6,11,-76,2,4
40,-94,-12,1,11,-76,0,0
40,-94,-12,1,11,-76,2,4
40,-95,-11,7,13,-78,0,0
40,-95,-11,7,13,-78,67,40
40,-96,-14,-3,13,-76,51,41
40,-96,-14,-3,11,-67,0,0
40,-93,-11,1,13,-74,0,0
39.5,-93,-11,1,13,-74,0,0
39,-92,-13,3,13,-74,0,0
39,-92,-13,3,13,-74,0,0
39,-90,-9,5,10,-72,0,0
39,-90,-9,5,10,-72,0,0
39,-82,-10,-5,10,-72,0,0
39,-82,-10,-5,14,-67,0,0
39,-93,-10,0,14,-69,0,0
39,-93,-10,0,14,-72,0,0
39,-93,-12,4,15,-76,2,4
39,-93,-12,4,15,-76,0,0
34,-94,-15,-3,15,-76,2,4
29,-94,-15,-3,15,-76,0,0
29,-92,-13,1,14,-74,2,4
29,-92,-13,1,14,-74,0,0
29,-89,-11,6,14,-74,0,0
29,-89,-10,9,12,-72,0,0
29,-89,-8,16,14,-70,0,0
29,-89,-8,16,14,-72,0,0
29,-90,-8,2,9,-78,0,0
29,-90,-8,2,9,-78,0,0
32.5,-96,-11,6,9,-78,0,0
36,-96,-11,6,14,-76,0,0
36,-90,-9,3,15,-74,0,0
36,-95,-9,3,14,-78,0,0
36,-88,-10,15,14,-74,2,4
36,-86,-8,11,15,-66,2,4
36,-86,-8,11,12,-69,0,0
34.5,-85,-10,16,14,-71,1,0
33,-85,-10,16,14,-68,0,0
33,-88,-9,15,14,-71,0,0
33,-88,-9,15,14,-71,0,0
33,-85,-10,3,10,-69,0,0
33,-85,-10,3,10,-69,0,0
33,-84,-11,9,14,-66,0,0
33,-84,-11,9,12,-62,0,0
33,-80,-8,20,12,-62,0,0
33,-80,-8,20,14,-66,0,0
33,-83,-12,14,14,-66,0,0
33,-83,-12,14,14,-66,0,0
36,-83,-12,14,14,-66,0,0
36,-80,-9,18,14,-66,0,0
36,-80,-9,18,14,-66,0,0
36,-82,-9,20,14,-66,0,0
36,-82,-9,20,15,-68,2,4
36,-81,-10,27,15,-69,0,0
36,-81,-10,27,15,-67,2,4
36,-81,-8,19,15,-67,15,26
36,-81,-8,19,15,-67,2,4
36,-79,-14,8,14,-64,0,0
36,-79,-14,8,15,-61,0,0
36,-77,-14,26,15,-64,0,0
36,-77,-14,26,14,-66,0,0
36,-80,-10,18,14,-63,0,0
36,-80,-10,18,14,-65,0,0
36,-83,-10,19,14,-65,0,0
36,-83,-10,19,14,-67,0,0
33,-78,-9,18,14,-64,0,0
30,-78,-9,18,14,-65,0,0
30,-83,-9,17,15,-67,0,0
30,-83,-9,17,14,-69,0,0
30,-88,-11,13,14,-69,0,0
30,-88,-11,13,14,-73,0,0
30,-84,-10,15,14,-68,0,0
30,-84,-10,15,14,-71,2,4
30,-78,-9,11,14,-64,0,0
30,-78,-9,11,11,-68,2,4
30,-81,-8,19,10,-72,0,0
30,-81,-8,19,14,-70,2,4
30,-89,-10,10,15,-72,0,0
30,-89,-10,10,12,-74,0,0
30,-94,-7,18,14,-77,9861,805
30,-94,-7,18,14,-73,29479,922
30,-93,-9,11,15,-76,20645,604
30,-93,-9,11,14,-80,11,12
30,-91,-8,22,14,-77,0,0
30,-91,-8,22,14,-80,0,0
30,-94,-8,11,12,-83,0,0
